Loan Number,Obligor Name,Outstanding Balance,Committed Exposure,Loan Type,Property Type,Collateral Type,Interest Rate,Origination Date,Maturity Date,Loan Status,Country,Currency,Lien Position,Participation Flag,Net Operating Income,Value at Origination,Debt Service Coverage Ratio,Loan to Value Ratio,Cumulative Charge-offs,Guarantor Name,Guarantor Rating,Syndicated Loan Flag,Credit Facility Type,Loan Grade,Borrower Industry Code,Internal Risk Rating,Payment Frequency,Disposition Flag,Cross Collateralized Loan Numbers,Total Assets,Total Liabilities,EBITDA,Net Income,Total Revenue,Total Equity,Cash Flow,Interest Coverage Ratio,Loan Default Probability
c4880561-6fba-47ee-aa9c-a90960e51093,Watson-Solis,147020.86,55388509.43,Revolving Credit,Mixed,Inventory,5.68,2020-05-22,2033-01-17,Defaulted,SI,EUR,Subordinate Lien,No,7854982.6,8523843.09,2.38,1.35,70655.04,Archer PLC,D,No,Working Capital,BB,3540,E,Quarterly,Disposed,bz-####,427754177.69,124798508.74,63352100.6,8303813.35,323602473.67,105070552.02,6064433.05,5.05,0.02
53de2e17-8326-4d32-8f83-bf15fe76c32e,Hall Ltd,23485200.95,24387661.41,Bridge Loan,Mixed,Real Estate,2.44,2024-04-19,2034-11-04,Defaulted,CA,EUR,Subordinate Lien,No,5190699.11,12949625.39,1.13,0.79,273940.9,Fuller-Morgan,A,Yes,Acquisition,AA,7520,B,Annually,Disposed,Wb-####,449385943.44,326755814.12,55893530.42,2356323.72,479097889.19,68990242.73,15135832.89,5.02,0.08
2e0db397-cabf-4d43-9c07-df32ca39a033,Kelly-Carter,44154737.54,704176.56,Term Loan,Hotel,None,3.45,2023-10-11,2027-10-08,Active,FR,EUR,Subordinate Lien,No,628349.5,16512322.91,2.55,1.18,994813.3,Davis-Rogers,E,Yes,Expansion,CCC,1237,A,Annually,Retained,FT-####,333896354.05,81447216.05,67799206.88,38099408.0,130716500.37,168653663.31,8163277.78,3.99,0.03
1b013dab-93a7-45e9-9f8d-6db5f473aaeb,Daniels Group,28876007.48,55598238.75,Term Loan,Office,Inventory,6.16,2021-12-19,2033-02-15,Defaulted,NO,INR,Mixed,No,4085184.69,13137188.06,2.73,1.36,712316.07,"Contreras, Henderson and Collins",A,No,Acquisition,A,5247,D,Annually,Disposed,Bg-####,144214763.94,81750902.48,86968044.18,34684991.57,47039372.05,58624439.67,3311277.08,8.26,0.05
bd8a5756-8799-4d81-8faa-05d1a194dcbc,Nguyen-Peters,36342926.76,41013607.77,Bridge Loan,Office,Inventory,5.44,2020-02-12,2028-03-18,Closed,HT,EUR,Mixed,Yes,3957800.11,14500664.81,1.01,0.55,303610.92,Vargas LLC,A,No,Expansion,AA,7105,E,Monthly,Retained,pR-####,186514204.61,96405362.8,38397751.72,36450653.02,317444518.42,23115246.75,6433210.72,6.21,0.14
fdbbf3d0-1ef0-43c6-b5ce-e9f64c4654e5,"Mack, Graham and Holt",15383003.26,54817017.71,Term Loan,Industrial,Inventory,3.42,2020-10-17,2034-08-16,Closed,AF,EUR,Subordinate Lien,No,3706955.86,15517282.19,2.62,1.21,490393.26,Choi Ltd,A,No,Refinancing,B,4740,A,Monthly,Retained,Me-####,142841368.19,266973202.52,58105523.11,20026055.38,78641720.53,63226497.42,18340400.33,9.48,0.1
cfa97a38-806c-4b5c-826e-a336a729ff93,"Ferguson, Drake and Anderson",42589765.85,8997727.94,Bridge Loan,Office,Real Estate,11.45,2023-12-20,2034-02-04,Active,UG,USD,Subordinate Lien,Yes,2305825.18,3017131.25,2.9,0.78,171497.22,Guerrero-Rogers,D,No,Acquisition,B,2295,D,Monthly,Disposed,Vz-####,98320419.21,164852725.64,1355216.92,46118462.31,86514041.47,136743194.95,1307400.48,9.13,0.19
86fb3e76-fdce-4774-9762-691457296a6f,Gonzalez Inc,36672791.09,37821584.45,Term Loan,Hotel,Inventory,7.42,2020-05-04,2027-03-06,Closed,SA,GBP,First Lien,Yes,2434694.74,8913397.48,1.68,1.22,957810.16,Hernandez LLC,E,Yes,Working Capital,BBB,4009,A,Monthly,Retained,sH-####,156913014.36,17767146.81,63640080.57,17415564.33,60980075.65,177476155.5,20931508.34,1.09,0.26
0e68e43e-e579-475b-a093-1879c4880278,Howard Group,27298328.73,46171432.56,Bridge Loan,Hotel,Inventory,3.02,2023-06-08,2027-10-18,Defaulted,BN,GBP,First Lien,No,8161321.37,9248666.22,1.06,1.16,756929.09,"Allen, Fisher and Bolton",C,No,Refinancing,AA,8247,B,Monthly,Disposed,xD-####,27850218.06,176271433.07,75092443.6,8132999.88,265779739.75,149493056.63,18350092.99,3.35,0.26
83365ecd-f529-43d8-8535-0cb821f06a12,Wallace-Dyer,21700930.13,56402220.91,Bridge Loan,Office,Equipment,10.59,2022-07-01,2030-07-31,Defaulted,RS,INR,First Lien,Yes,7447174.78,4002601.65,2.07,1.38,213000.92,"Mcdonald, Woodard and Glover",A,Yes,Acquisition,BB,9557,A,Annually,Disposed,pM-####,494870110.87,119406798.4,24284538.62,7877828.12,36905089.32,33158488.94,23844886.22,7.16,0.29
4652cca1-d72c-4e09-9768-c9ed350f7ea5,Ewing LLC,46654282.03,19438138.26,Revolving Credit,Industrial,None,4.86,2024-04-09,2034-08-18,Active,SO,EUR,First Lien,No,2336776.51,12365247.3,2.12,0.73,425789.23,Diaz Inc,D,No,Refinancing,AAA,8227,B,Quarterly,Retained,jk-####,435637988.58,229115979.25,21152941.86,1013414.98,472036886.13,160112252.43,28866390.98,2.13,0.18
7459d510-c8f5-45d4-a1e4-3289e3d03871,Watson-Wells,18541985.15,41572669.28,Bridge Loan,Mixed,None,1.5,2022-04-11,2028-07-13,Closed,VN,INR,Subordinate Lien,Yes,4493379.8,4843723.45,2.37,1.32,25534.81,"Garza, Hester and Williams",A,Yes,Working Capital,BB,5528,C,Monthly,Disposed,jg-####,411806055.08,288623193.13,29476562.98,38498062.63,31439442.87,46659512.43,8138162.99,1.15,0.19
f132258c-f33d-4b6e-bfb2-feef9a36041b,Ramirez-Robinson,10547950.66,7705950.49,Bridge Loan,Mixed,None,4.59,2023-08-06,2031-10-19,Active,EC,INR,Subordinate Lien,Yes,6111789.75,8858150.77,1.65,1.28,860085.0,Cervantes and Sons,D,Yes,Working Capital,BB,1394,C,Quarterly,Disposed,ue-####,179220513.99,150413582.77,89491901.65,16578669.58,434889945.99,107192063.38,12742080.36,4.94,0.23
65fe22f1-d09a-45b8-ba4b-b80cf8b5a91b,"Gomez, Adams and Potter",6992136.67,14136766.7,Bridge Loan,Office,Equipment,7.24,2023-01-26,2030-03-29,Active,MM,USD,First Lien,Yes,4502287.96,18316244.36,1.09,1.47,922190.5,"Burke, Jenkins and Estrada",B,Yes,Expansion,AA,1759,E,Annually,Retained,vG-####,243409600.43,365490212.48,77779850.03,42399784.1,458817919.86,79101668.71,21430440.12,5.4,0.1
6ad75a5c-12f4-4a84-bdc3-e69645ec22fd,Moore-Evans,11251960.72,14458613.44,Bridge Loan,Retail,None,6.99,2021-02-12,2027-01-13,Defaulted,AE,USD,Subordinate Lien,No,5915901.83,7249065.49,1.47,0.77,955269.71,"Carrillo, Mcintyre and Johnson",E,Yes,Working Capital,AA,1347,C,Quarterly,Disposed,fM-####,484530614.38,150080239.98,65158531.57,17558799.73,129675088.48,73080900.0,1116180.13,3.3,0.19
4f0a2624-2f19-48ce-b64b-14b9bbb65f9f,Lozano Inc,1946309.14,52864462.98,Bridge Loan,Retail,Inventory,4.01,2020-02-09,2029-09-13,Defaulted,SA,EUR,Mixed,Yes,2435974.89,7444365.51,1.61,1.15,260027.28,"Atkins, Williamson and Coleman",B,Yes,Working Capital,BB,9814,E,Monthly,Retained,oC-####,405084890.73,75045448.81,55894617.91,6618323.48,194493134.08,27407292.37,15854361.67,9.56,0.02
b1cd94b3-1cc8-467a-acba-957dc2ba6e74,Thomas-Carter,19261089.16,41261955.22,Bridge Loan,Office,Inventory,8.44,2024-04-02,2027-07-05,Closed,KH,INR,Subordinate Lien,No,8349400.42,1637749.42,1.71,0.84,203494.4,Hicks-Carroll,D,Yes,Acquisition,BBB,1115,A,Quarterly,Retained,wG-####,89631544.82,208918550.64,22695586.32,8492815.37,403497430.69,83916323.26,17130220.37,8.88,0.18
526b4edd-74c3-460d-a88d-f55a96d92b85,"Harris, Marsh and Macdonald",29781082.43,53307140.55,Term Loan,Hotel,None,5.65,2023-04-01,2030-11-01,Active,AU,GBP,Subordinate Lien,No,7990773.64,914066.89,2.74,1.45,862666.72,"Hancock, Burton and Leon",A,Yes,Acquisition,B,9263,D,Monthly,Retained,Nd-####,407973839.53,278765938.18,35930667.57,42190825.4,382490656.36,20996028.45,11351135.02,1.62,0.08
6e0b06d8-c8af-4be7-a4c7-8d21d81f1174,"Robinson, Kelly and Smith",23048316.63,2305320.36,Revolving Credit,Mixed,None,5.1,2021-09-29,2030-12-22,Defaulted,EE,GBP,Mixed,Yes,5912649.64,11188508.56,1.49,0.94,130306.51,"Lewis, Brown and Martin",D,Yes,Working Capital,BBB,4192,E,Quarterly,Retained,ba-####,135366227.22,276301436.13,35976684.29,27706550.09,118075993.27,172031103.34,29609574.69,1.97,0.23
9a8ab5f9-3e73-4cbd-b76f-f729867a223f,Miller Group,30652401.95,20754466.57,Bridge Loan,Industrial,None,4.43,2024-03-29,2031-04-08,Active,PW,EUR,Subordinate Lien,No,8084070.23,4615256.17,1.23,0.71,316750.85,Logan Inc,B,Yes,Refinancing,A,5758,D,Quarterly,Retained,HX-####,331020838.36,395049751.57,33165297.13,9764941.7,36637991.14,70407739.18,29586963.53,9.59,0.16
90413b62-d945-41e5-ab9b-f09cad82a17c,Lopez-Landry,48137507.39,55320288.02,Term Loan,Retail,Equipment,10.24,2023-07-25,2026-12-11,Closed,RW,USD,First Lien,No,748291.36,7695803.81,1.91,1.46,74287.25,"Jordan, Mccullough and Wilson",C,Yes,Expansion,BB,5712,D,Quarterly,Disposed,rH-####,228211252.06,357679863.43,61699667.98,30946697.99,426037454.75,163872214.95,25295075.38,7.64,0.08
5a210729-3fa2-4e22-adb7-f05bb89e1cd5,Larson-Gray,39759933.63,10111757.78,Revolving Credit,Hotel,Inventory,8.76,2021-08-11,2029-11-25,Closed,GB,GBP,Mixed,Yes,6086765.33,4749176.78,2.55,0.61,838051.84,Flores-Rhodes,C,Yes,Working Capital,AA,1950,D,Quarterly,Retained,Bs-####,108302600.72,87317089.75,3190959.12,7495889.75,131503377.58,39755364.57,6805322.66,6.58,0.05
621a38a3-20ef-49f7-9c3e-0a937adedbaf,Kennedy-Rogers,27264440.27,30062428.04,Bridge Loan,Mixed,Equipment,7.86,2022-01-04,2030-12-11,Closed,CM,USD,Subordinate Lien,No,8024870.59,13097842.51,1.97,0.76,752529.09,Rogers Group,D,No,Refinancing,CCC,2149,C,Annually,Disposed,XA-####,37156337.55,166065471.91,72239536.82,33531622.12,233929956.49,26481762.58,1626211.35,4.35,0.22
c2c7adab-6fc5-48d5-af71-29671260c94d,"Sparks, Reyes and Myers",28837622.64,51304267.38,Revolving Credit,Office,None,1.58,2022-02-05,2027-02-07,Defaulted,CZ,GBP,Mixed,Yes,3429331.9,17886591.14,1.26,0.7,19943.67,"Farmer, Spencer and Smith",A,Yes,Working Capital,AAA,3121,A,Monthly,Disposed,XW-####,342376804.16,366149750.93,3494388.83,5954753.43,87100853.31,158435290.08,25914815.08,3.09,0.04
78003721-6b79-4547-b151-33caedf06c1a,Fox PLC,4353924.05,13460445.04,Term Loan,Hotel,Equipment,7.84,2023-09-05,2033-07-27,Defaulted,IS,GBP,First Lien,Yes,7521776.57,9690420.86,2.59,0.82,994956.82,Cunningham-Johnson,A,Yes,Refinancing,B,3870,D,Monthly,Disposed,gv-####,44581852.62,182710485.98,80050708.91,5389351.79,400146230.92,129278210.73,13060666.1,9.28,0.07
7c88ba8e-bf37-41f3-87f2-3e59c4e83126,Marks LLC,19041976.8,59679892.32,Revolving Credit,Industrial,Inventory,3.03,2024-09-21,2027-02-28,Defaulted,CG,INR,Subordinate Lien,Yes,663617.85,10143915.65,1.19,1.39,198880.89,Jones PLC,B,No,Refinancing,AAA,9835,B,Quarterly,Disposed,fi-####,348924759.75,45090745.11,34783141.89,18413050.29,364711839.51,134693729.82,22412595.97,6.56,0.2
cdec8f32-dbf0-431f-9274-b3256b91b1ea,"Woods, West and Vazquez",12718287.57,34564280.42,Bridge Loan,Office,Real Estate,6.67,2023-06-16,2027-10-10,Closed,AU,USD,Subordinate Lien,Yes,6544637.35,6269397.06,2.4,1.36,35585.74,"Tapia, Moore and Duran",A,No,Expansion,CCC,6194,B,Monthly,Retained,dL-####,272029307.93,238854859.05,77909741.33,30795942.27,122252507.13,166428246.95,27179362.55,1.38,0.19
2ae6d6d9-1fd9-4705-aa78-a1a58760a2a5,"Savage, Smith and Camacho",48693227.48,7439249.77,Bridge Loan,Mixed,Equipment,4.36,2020-11-17,2026-12-31,Closed,AO,INR,Mixed,No,9537229.1,17562367.98,1.37,0.5,536957.15,Yu Group,E,No,Acquisition,B,7378,C,Quarterly,Disposed,tD-####,274397620.72,95802671.76,51041711.68,19846729.89,20908190.9,61749120.14,18193106.06,8.48,0.05
2dc05bc7-b8e5-4214-8d54-816f0a4a492c,"Johnson, Morgan and Richards",47530902.09,56127010.77,Term Loan,Mixed,Equipment,4.2,2023-03-05,2029-10-09,Closed,TJ,USD,Subordinate Lien,No,600650.35,8241322.69,1.85,0.91,920142.17,Peterson-Spencer,B,Yes,Acquisition,B,3360,D,Annually,Disposed,Na-####,353903906.73,298402533.87,10614694.29,1826362.72,307963876.84,170559828.43,12469226.34,5.96,0.26
4def9255-3c66-4010-8718-4536a17650d7,Rich Ltd,25373332.73,41573828.12,Bridge Loan,Retail,Real Estate,10.8,2024-11-18,2034-02-26,Active,AL,USD,First Lien,Yes,4603609.85,17760632.65,1.67,0.66,252387.52,"Ford, Mathews and Lynch",C,No,Refinancing,A,2702,A,Quarterly,Disposed,Yz-####,144948331.53,318576396.01,90825462.42,1029756.15,53713015.28,87829216.12,27338576.91,4.77,0.08
04876bf2-c49b-4212-9df8-c42cad294c1a,Ibarra-Fisher,41780208.28,50976164.97,Revolving Credit,Hotel,None,3.4,2024-12-05,2026-07-15,Defaulted,MC,USD,First Lien,No,4976243.49,19095453.5,2.07,1.23,297848.92,Walker-Harris,E,No,Working Capital,AA,5592,A,Annually,Retained,xY-####,103155334.25,128004257.39,12300146.89,3639471.73,480458787.18,193861975.47,9989923.26,6.47,0.12
4e9cac8b-fd73-4e4b-a41b-b8c7b6fc7b59,Edwards-Rosario,9411605.86,59186962.51,Bridge Loan,Office,None,2.28,2020-05-29,2032-09-08,Active,LB,USD,First Lien,Yes,9489517.86,15108840.05,1.26,1.24,223235.57,Porter Ltd,E,No,Working Capital,CCC,5883,B,Quarterly,Disposed,dA-####,88480983.23,238113753.45,65718632.06,38588184.96,279141329.08,108518811.88,24180171.32,2.29,0.09
77070d5a-e677-49b4-b716-d00938d56a5f,"Ponce, Shaffer and Smith",23391848.55,38889425.26,Term Loan,Office,Equipment,1.98,2024-09-19,2032-07-28,Defaulted,BT,INR,Subordinate Lien,Yes,3812141.56,5177894.32,2.31,1.05,531723.96,Guerrero-Jones,E,Yes,Refinancing,B,3216,D,Annually,Retained,OW-####,261238232.17,56668726.01,68846180.55,49372897.69,251271690.27,31675762.73,29373837.4,4.05,0.2
620a59fb-dd7f-4f10-9c44-05d382b265b5,Madden-Hall,40570764.29,21208696.88,Bridge Loan,Mixed,None,5.63,2023-08-19,2032-12-19,Defaulted,IQ,EUR,Subordinate Lien,Yes,211292.7,1658267.04,2.12,0.91,578571.16,Watson-Greene,A,No,Expansion,CCC,8055,A,Quarterly,Retained,cC-####,415485895.33,51754164.59,36581837.27,9591764.86,400086306.15,62228342.6,5628990.99,1.8,0.29
0808c44d-9f31-4dee-94c9-393a0c64e058,"Smith, Pierce and Patterson",9682034.11,19471309.0,Bridge Loan,Mixed,Inventory,5.14,2021-08-21,2028-07-30,Closed,MN,USD,First Lien,No,1538166.55,9950167.36,2.62,1.39,69046.03,Petty-Walsh,D,Yes,Expansion,AAA,6830,D,Monthly,Retained,QW-####,136152094.47,351320280.04,96837490.63,16783615.66,261416993.2,5772195.96,3212470.98,9.61,0.19
56960db0-8565-4940-9800-cdd53e5a3b65,Torres-Cordova,46675066.47,52897608.79,Bridge Loan,Hotel,Inventory,3.25,2022-04-11,2028-07-10,Defaulted,TO,USD,Mixed,Yes,3174086.15,835450.31,1.07,0.77,623070.03,Ruiz Group,A,Yes,Acquisition,CCC,2065,A,Monthly,Retained,xJ-####,283565182.76,72082575.59,4883343.03,14651950.93,153246984.46,129151627.46,28939705.22,6.1,0.13
50093028-389d-455a-bfba-fa880bf137e5,Thompson Ltd,13451857.13,14559408.66,Bridge Loan,Mixed,Equipment,1.67,2023-03-02,2029-10-29,Defaulted,EC,INR,Subordinate Lien,No,4512386.8,4834659.56,2.97,1.0,415996.15,"Malone, White and Acosta",E,No,Refinancing,BB,8673,C,Monthly,Retained,HZ-####,27444767.69,36696907.83,14480251.19,31949274.31,44489833.91,182206617.11,11146482.67,4.63,0.23
c50e83a1-06d5-4371-b29a-926a3a6410a8,Williams-Long,45257949.52,33477209.64,Bridge Loan,Hotel,Equipment,2.73,2024-03-27,2030-11-06,Closed,PL,EUR,Subordinate Lien,No,9506050.33,15978759.13,2.03,1.47,941519.06,"Patrick, Clark and Taylor",B,No,Refinancing,AAA,3430,B,Annually,Retained,SB-####,362127217.86,312482743.66,91431638.39,32219624.77,424183421.71,8342708.65,27624100.64,6.6,0.1
3706b775-fbff-4ef1-8d66-1a92b05f0285,Reyes and Sons,22748005.49,25157393.45,Term Loan,Office,Real Estate,7.11,2024-04-04,2032-12-24,Defaulted,BG,USD,Subordinate Lien,No,9079841.48,4741869.35,1.77,1.04,134266.37,Boone Group,A,No,Refinancing,BBB,2861,E,Annually,Retained,jt-####,466244812.6,159958055.9,75656589.3,31601109.01,120553925.1,147455627.2,25483075.94,5.92,0.14
1f277cf5-6e12-435d-8f95-0e16f46fe3a8,"Francis, Peters and Calhoun",7829805.93,10438177.13,Bridge Loan,Retail,None,8.61,2023-04-05,2027-03-24,Defaulted,BN,EUR,Subordinate Lien,Yes,5752353.13,15056439.03,2.64,1.44,807044.04,Johnson Inc,B,Yes,Expansion,BBB,7025,A,Annually,Disposed,iO-####,64896303.01,351161786.31,70749459.12,1203348.68,228223439.29,65019103.79,18845407.49,7.09,0.06
6dba8080-500c-4867-bfde-ae61e2c21a7f,Shaw Inc,43089554.34,19734945.28,Revolving Credit,Retail,Equipment,3.52,2023-11-20,2031-06-02,Closed,ES,USD,First Lien,Yes,7864954.34,11677639.26,2.95,1.25,541869.38,Jordan-Johnston,E,No,Acquisition,A,1045,C,Quarterly,Retained,zS-####,70775280.76,159329097.25,91190689.11,32806285.1,190192761.62,180485800.59,10109191.68,7.83,0.07
1974e607-4e88-4054-af88-c87ef48cd58e,Gonzales Group,28953824.39,57772688.41,Revolving Credit,Retail,Inventory,4.99,2021-06-04,2033-12-01,Active,HN,USD,First Lien,No,3618659.92,13782105.7,2.84,0.67,682117.55,Ramirez Group,D,No,Expansion,A,7315,A,Monthly,Disposed,ou-####,291982394.9,133587089.21,28650133.9,5517141.3,461100766.48,153166989.27,6671250.74,3.91,0.26
d65eb999-c71e-4d33-8bea-4f7d078a2366,Francis Ltd,15969732.45,38063990.12,Bridge Loan,Mixed,Real Estate,9.9,2020-03-07,2031-06-01,Closed,KZ,EUR,First Lien,Yes,9736313.89,17716239.97,1.58,0.74,961108.55,Fisher-Thomas,C,Yes,Working Capital,BBB,2573,A,Quarterly,Retained,GC-####,202440212.21,355076557.94,72294385.83,24612549.21,430365693.0,47534695.03,18266684.76,8.74,0.27
f8ac1dbb-1915-4817-9905-4d69715a7701,Long-Boyer,7836411.34,17609001.42,Bridge Loan,Retail,Real Estate,7.22,2023-09-13,2034-03-27,Closed,ZA,USD,Subordinate Lien,No,7472220.67,660453.46,1.86,0.97,987704.29,Jones-Santana,E,Yes,Refinancing,A,8935,E,Quarterly,Retained,Ug-####,75439565.59,182888888.01,2006055.26,36485481.28,303521237.96,198730706.42,17707894.76,2.9,0.19
46029515-5ebf-4da8-b2db-8540501d1bd6,Sullivan Ltd,48996586.98,31766179.68,Revolving Credit,Industrial,Equipment,7.74,2022-04-19,2034-03-31,Closed,TZ,GBP,Mixed,Yes,2014327.69,18347259.61,1.66,0.84,428204.36,"Henderson, Costa and Alvarez",B,No,Acquisition,A,2543,D,Quarterly,Disposed,fC-####,348654241.36,159347694.36,4436651.82,39524480.23,228125027.91,186161011.61,18824635.94,5.29,0.29
9b8267c1-74ea-4565-89a5-9c2b9e00fe0c,Miller PLC,25329238.25,18191473.75,Bridge Loan,Office,Equipment,11.49,2024-05-26,2029-10-14,Closed,DZ,INR,Mixed,Yes,9849426.01,7529838.61,2.19,0.87,249709.77,"Faulkner, Pierce and Blankenship",D,No,Acquisition,A,3538,D,Monthly,Disposed,Jc-####,373382631.66,164211291.41,14065180.34,19563738.45,322524022.78,87436002.7,13606662.67,7.71,0.12
debf344d-29e7-42f9-8770-21c13c2010cb,"Vargas, Poole and Jones",33183093.42,6464235.25,Term Loan,Industrial,Real Estate,1.51,2024-09-10,2030-02-07,Defaulted,NG,USD,Mixed,Yes,821449.59,8235911.28,2.96,1.27,197154.59,"Kidd, Brown and Stephens",B,Yes,Working Capital,B,8922,A,Annually,Retained,mW-####,12423901.6,234099504.26,45948542.59,38594024.05,300297133.49,25118163.31,27449952.82,3.94,0.21
d1c71d82-cf3f-4eb0-983e-8e3f746ead31,"Haney, Porter and Glass",19939758.38,40513484.49,Revolving Credit,Office,Real Estate,5.02,2020-06-22,2029-01-25,Closed,PE,GBP,Subordinate Lien,No,6220024.28,3489923.85,1.13,0.8,772193.69,"Powell, Martinez and Kirk",C,Yes,Expansion,AAA,2712,D,Monthly,Retained,TG-####,133099615.58,398341936.64,81711966.27,5939653.54,291102549.57,14325775.29,6226838.39,3.26,0.05
84276af9-4853-4a01-b470-9e27a854c2e6,Robinson-Shelton,32947167.25,8603529.73,Term Loan,Hotel,Equipment,9.86,2022-06-08,2034-04-01,Closed,IT,EUR,Mixed,Yes,1758230.85,9204871.47,2.99,1.13,700518.47,Flowers and Sons,B,Yes,Working Capital,BB,3539,C,Quarterly,Retained,Rq-####,395802249.79,29350860.31,83565725.61,23676781.52,465228404.3,19220680.91,26378193.76,3.77,0.06
b8d8f619-d0ba-41cc-84db-ccaeb28a8d57,Gonzalez LLC,47881992.75,28748657.49,Term Loan,Hotel,None,3.34,2020-04-15,2032-12-10,Defaulted,SE,GBP,Mixed,No,9184464.21,3915238.39,1.45,1.37,17888.04,"Hunter, Brown and Pruitt",C,No,Expansion,A,9794,A,Monthly,Disposed,nq-####,364641294.93,209350733.75,6284911.64,20278003.73,410166192.24,55722611.86,3115273.5,4.78,0.02
e8ce13c4-86c1-4505-8834-58cdd722446a,Evans-Phillips,11392721.39,31298286.35,Bridge Loan,Mixed,None,11.82,2023-02-11,2031-06-06,Defaulted,TN,GBP,Subordinate Lien,Yes,1474614.62,13925069.77,2.99,1.35,751636.89,Murray LLC,D,No,Refinancing,CCC,5472,C,Quarterly,Retained,cc-####,306675198.02,10477078.2,19702206.08,48419745.72,302191457.69,166124438.39,7675131.2,4.59,0.13
c895a6f9-7617-4e83-9024-667b06f24dd9,Mckinney Inc,21213900.08,25135717.24,Bridge Loan,Mixed,Real Estate,1.97,2022-11-08,2027-11-16,Defaulted,BG,INR,First Lien,No,8836872.47,12260753.38,1.92,0.74,821021.34,"Caldwell, Hays and Lewis",D,Yes,Expansion,B,4103,C,Annually,Retained,vJ-####,28694115.23,8463172.83,67513459.68,36834101.04,250165982.69,194041526.87,15387157.06,9.21,0.3
0bd72e74-fba9-4863-bf16-57c6ca112d46,"Leon, Davis and Martin",7754428.39,12354012.03,Revolving Credit,Hotel,Inventory,10.24,2021-03-03,2026-06-04,Active,ML,USD,First Lien,No,6494004.79,18893876.07,1.95,1.05,701864.53,Vasquez-Castro,D,No,Refinancing,B,6538,A,Monthly,Disposed,Tf-####,234570827.57,106215779.22,36887301.09,39068542.57,271808958.84,63270504.42,6591916.53,7.84,0.05
3eef4af4-6356-4233-81d8-5dd39978d97c,Thomas Ltd,1102167.04,20955609.47,Revolving Credit,Office,None,3.73,2023-11-17,2028-07-02,Defaulted,ST,USD,Subordinate Lien,Yes,1957727.13,422631.05,1.37,1.44,111027.85,Chavez Ltd,B,No,Refinancing,A,2515,A,Annually,Disposed,zD-####,337964725.51,49355982.25,23886021.24,29746571.94,277154992.52,25928634.55,1288788.22,3.68,0.25
6b721e1a-80ac-46b8-a42d-9929fe934f2b,"Carson, Cook and Conley",12571501.15,11415385.96,Revolving Credit,Mixed,Real Estate,5.65,2024-06-17,2033-10-12,Defaulted,BO,USD,Subordinate Lien,Yes,6805171.12,2332049.14,2.71,0.86,352737.08,Thomas LLC,A,Yes,Expansion,A,3957,C,Monthly,Retained,qU-####,169705019.63,145510978.99,25603306.84,5525074.93,346605361.44,60349070.02,7850124.25,5.95,0.11
363c5ee8-682f-4ba5-b002-8986af230cb3,Miller Ltd,22416935.11,56559170.18,Term Loan,Mixed,Inventory,3.31,2021-10-10,2034-01-05,Closed,SY,EUR,First Lien,No,8053824.66,8881102.38,1.72,1.32,214908.48,"Richards, Smith and Reynolds",C,Yes,Expansion,AA,1211,C,Quarterly,Disposed,yz-####,451448783.19,376919202.17,51411025.73,2101372.52,249581810.71,125074397.03,5467276.32,7.85,0.28
fae049e8-7828-4aae-8c78-5112d8704911,Martin and Sons,33364896.68,5397419.21,Revolving Credit,Retail,Real Estate,7.6,2022-03-06,2026-12-08,Active,CL,EUR,First Lien,No,7856730.15,5533822.06,1.71,1.27,579680.65,Rodriguez and Sons,A,Yes,Refinancing,B,8379,D,Quarterly,Retained,xj-####,115340977.41,34689550.11,7472952.25,48942312.98,99289103.79,165420024.65,18222344.01,3.73,0.14
9033d6d9-a5d7-4d01-b2f0-bd776085ac64,Mccullough and Sons,17796197.35,45996223.04,Revolving Credit,Hotel,Equipment,7.4,2020-07-18,2027-06-23,Defaulted,UY,INR,Subordinate Lien,No,3758553.57,8568520.06,1.1,1.33,525285.88,"Stone, Doyle and Boyle",E,Yes,Working Capital,CCC,9700,A,Annually,Retained,NY-####,405481643.99,107236557.13,68228742.4,5793424.31,183876522.42,192705232.39,3567769.26,7.35,0.21
a49962a3-bac0-4b91-a11f-4a7521332d1f,Rodriguez-Bowen,14149779.53,25234325.2,Revolving Credit,Hotel,None,10.08,2025-01-16,2033-09-11,Defaulted,GA,GBP,Mixed,No,2827281.86,18525649.14,1.79,0.95,504654.09,"Webb, Walters and Cunningham",C,Yes,Acquisition,B,1174,E,Monthly,Disposed,zN-####,24722325.52,358865498.03,60983875.12,37308787.08,119120906.27,138084682.63,4207648.36,3.62,0.24
